,Unnamed: 0,Unnamed: 0.1,Station,Total Sessions,Address,Latitude,Longitude,Distance To Freeway (in miles),num_pois_nearby,concentrated_disadvantage,commute_time,cars_per_home,median_household_income,total_population,pop_below_18,pop_between_18_34,pop_between_34_65,pop_over_65,ev_car_count,total_sessions
86,86,86,AUI-10326,19,"5962 San Vicente Blvd, Los Angeles, CA",34.0567988,-118.3615579,2.1020419688983782,58,-0.06070564133375446,30.123076923076926,0.4949017642429197,93164.72307692307,4226.153846153846,759.7538461538461,1047.5384615384612,1729.2,689.6615384615385,552.439393939394,19
87,87,87,AUI-10315,5,"14901 Rinaldi street, Los Angeles, CA",34.2793651,-118.45746,1.7934604826775795,24,-0.5330442138850602,35.328125,1.2119722681113032,82215.625,3161.4328358208954,663.2686567164178,726.820895522388,1292.7164179104475,478.62686567164184,467.73134328358213,5
88,88,88,AUI-10282,31,"10455 W Magnolia Blvd, Los Angeles, CA",34.1651823,-118.3590241,1.406205747072072,43,0.6723764706526306,27.476923076923075,0.7348558820051914,103618.60344827586,3590.848484848485,656.439393939394,803.7272727272727,1579.6818181818182,551.0,601.8636363636364,31
89,89,89,AUI-10308,186,"3117 Temple St., Los Angeles, CA",34.075306,-118.280769,2.0438043146624585,42,1.4932356038741954,29.34848484848485,0.3668126083218182,57776.88333333332,3556.560606060606,716.4545454545455,1071.8484848484848,1383.2272727272727,385.03030303030295,402.25757575757575,186
90,90,90,AUI-10314,30,"20124 Sherman Way, Los Angeles, CA",34.200408,-118.5718745,2.267881905781904,31,-0.9476196867560752,33.935483870967744,1.0189136763407145,108130.58064516127,4039.151515151515,808.9545454545455,801.5151515151515,1686.0,742.6818181818181,566.5074626865671,30
91,91,91,AUI-10309,37,"8245 Winnetka Ave, Los Angeles, CA",34.2198591,-118.5713659,2.2057571767201374,19,-0.9548967033426616,34.10526315789474,0.8450949093399373,103582.94736842104,3884.5,822.859375,692.078125,1660.1875,709.375,645.59375,37
92,92,92,AUI-10288,28,"1747 S Barrington Ave, Los Angeles, CA",34.04013,-118.4534103,1.2790964095801605,50,-0.7568531348815476,27.535714285714285,0.6559577785826435,146658.8392857143,3425.575757575757,619.2272727272727,718.469696969697,1422.1969696969695,665.6818181818181,914.3888888888887,28
93,93,93,AUI-10298,3,"10416 Irene St, Los Angeles, CA",34.029833700000005,-118.4116094,1.4191182859653548,37,-0.39690925418031203,28.772727272727273,0.5415252330855961,113396.75757575755,4817.469696969697,784.7727272727273,1213.5151515151515,2023.409090909091,795.7727272727273,705.1212121212121,3
94,94,94,AUI-10302,84,"722 Alameda St, Los Angeles, CA",34.032807899999995,-118.238363,13.992834762231825,80,0.6022922496132241,32.35820895522388,0.6481279187029406,51728.55223880597,3859.8955223880603,876.3880597014926,1117.2238805970148,1427.5074626865674,438.77611940298516,210.0,84
95,95,95,AUI-10287,95,"2900 S Sepulveda Blvd, Los Angeles, CA",34.028657700000004,-118.4290429,1.2925486282034384,26,-0.4860664938744243,27.677419354838708,0.6315202534072677,128087.74193548385,4337.227272727273,702.3484848484848,1015.6060606060606,1785.2121212121212,834.0606060606059,706.728813559322,95
96,96,96,AUI-10321,53,"6510 Forest Lawn Drive, Los Angeles, CA",34.1463664,-118.33349309999998,1.4610510939801111,36,-0.10818727161214048,30.49206349206349,0.5330625636581848,98554.51612903227,3929.4696969696975,709.6515151515152,893.530303030303,1738.666666666667,587.6212121212121,497.4782608695652,53
97,97,97,AUI-10322,24,"11320 Laurel Canyon Blvd, Los Angeles, CA",34.2760489,-118.4498162,2.250430818099208,29,-0.4907920999411047,35.333333333333336,1.1433041532009791,78863.79365079365,3482.7575757575764,768.8939393939394,798.9090909090909,1429.469696969697,485.4848484848485,458.4848484848485,24
98,98,98,AUI-10317,18,"8309 Louise Ave, Los Angeles, CA",34.221544,-118.5102314,3.996614179837621,23,-0.6549036833902675,32.95384615384615,1.1214032191782055,93393.72307692307,4139.553846153846,840.123076923077,919.2,1735.6461538461538,644.5846153846154,548.7121212121212,18
99,99,99,AUI-10310,2,"7537 Balboa Blvd, Los Angeles, CA",34.207544,-118.501288,2.1500060034103607,29,-0.5133844319820587,32.121212121212125,0.9734462449520964,94851.78787878787,4571.924242424242,960.121212121212,1021.6060606060606,1860.666666666667,729.530303030303,563.7272727272727,2
100,100,100,AUI-10313,23,"18099 Rinaldi street, Los Angeles, CA",34.278644799999995,-118.5274194,1.4517765009922,4,-0.5473043369567417,32.666666666666664,0.9365788149124636,79764.80303030302,4621.757575757576,1071.1666666666667,1060.621212121212,1885.0,604.969696969697,426.6212121212122,23
101,101,101,AUI-10312,40,"21900 Plummer St, Los Angeles, CA",34.242412200000004,-118.6042211,1.0113106121065203,27,-0.4868897490346722,31.52,0.8363288474813589,92234.96,3960.18,734.88,1100.8,1579.56,544.94,616.5555555555555,40
102,102,102,AUI-10307,12,"10567 Mason Ave, Los Angeles, CA",34.261771,-118.5798527,1.9753361956240671,34,-0.6209458539780558,32.648148148148145,0.9444608704460074,93596.94444444444,3831.0535714285716,820.2678571428571,864.4821428571429,1614.178571428571,532.125,574.2142857142858,12
103,103,103,AUI-10387,8,"5350 San Vicente Blvd, Los Angeles, CA",34.0525027,-118.3512399,2.354567629764744,36,0.1920385169630953,30.15151515151515,0.4561684760726335,84535.04545454546,4304.787878787879,780.8636363636364,1140.3181818181818,1700.0151515151513,683.5909090909091,524.4848484848485,8
104,104,104,AUI-10294,33,"1143 S Beverly Dr, Los Angeles, CA",34.0565394,-118.39647820000002,1.3175691711629178,43,-0.3193321118592737,29.13636363636364,0.527762741616275,110853.54545454547,4168.181818181818,742.2575757575756,982.0757575757576,1726.1212121212118,717.7272727272727,756.1818181818181,33
105,105,105,AUI-10292,12,"664 S Central Ave, Los Angeles, CA",34.0372306,-118.2405573,1.3046871049879785,103,0.5482466786629889,32.36363636363637,0.5675216023357915,49835.606060606064,3797.89393939394,866.8939393939394,1111.0,1407.9848484848487,412.0151515151515,239.77272727272728,12
106,106,106,AUI-10295,57,"5931 W 18th St, Los Angeles, CA",34.0438008,-118.37153290000002,3.43574240199742,28,-0.02363479092190357,29.818181818181817,0.4813877717855721,84912.21212121213,4075.4696969696975,738.1666666666665,1032.2727272727273,1635.1818181818182,669.8484848484849,568.6212121212121,57
107,107,107,AUI-10296,58,"6299 W 87th St, Los Angeles, CA",33.9585605,-118.3947537,2.11545358445696,35,-0.15935337394260346,30.566037735849058,0.5330068199471336,85853.03773584905,3541.181818181818,680.8333333333334,774.0151515151515,1539.333333333333,547.0,632.3921568627451,58
108,108,108,AUI-10290,45,"1398 S Orange Grove Ave, Los Angeles, CA",34.05147410000001,-118.3655228,4.022374488800914,28,-0.11830524260287345,30.24242424242424,0.4806715213323851,89421.10606060605,4059.2424242424236,747.8939393939394,1009.4848484848483,1647.8030303030305,654.060606060606,561.1818181818181,45
109,109,109,AUI-10318,17,"2442 Marengo St, Los Angeles, CA",34.0539241,-118.20177,1.7401164340016249,26,0.09070907634990534,31.25757575757576,0.5532280451387239,60166.015151515145,3726.439393939394,826.8787878787879,984.9848484848483,1457.6818181818182,456.8939393939394,326.469696969697,17
110,110,110,AUI-10319,10,"10108 Mason Avenue, Los Angeles, CA",34.254166999999995,-118.579712,1.8393308844390528,35,-0.6781618269828249,32.44642857142857,0.996672168131296,93216.55357142855,3951.5263157894733,802.9824561403508,899.1578947368422,1670.7894736842104,578.5964912280701,554.7017543859649,10
111,111,111,AUI-10316,11,"3022 S Grand Ave, Los Angeles, CA",34.0226929,-118.274234,1.3624408635231158,57,0.5503414037606217,31.46875,0.4816542381815736,49199.125,3713.409090909091,871.1060606060606,970.2727272727273,1436.666666666667,435.3636363636364,275.62121212121207,11
112,112,112,AUI-10281,8,"3000 W Slauson Ave, Los Angeles, CA",33.988735299999995,-118.3256819,2.8515902295122584,31,0.4770850834027368,30.984126984126984,0.5444805188659215,59099.33333333334,4408.6461538461535,1111.4153846153847,1161.5076923076922,1678.2307692307693,457.4923076923077,311.969696969697,8
113,113,113,AUI-10324,19,"11009 S Figueroa St, Los Angeles, CA",33.935441600000004,-118.28295690000002,1.2956723734747206,24,0.6682495044515684,31.424242424242426,0.713151020275953,48053.257575757576,4719.909090909091,1244.3181818181818,1246.3030303030305,1739.0,490.2878787878788,170.1818181818182,19
114,114,114,AUI-10323,11,"1033 W Pacific Coast Hwy, Los Angeles, CA",33.7906825,-118.2762558,1.3578733261270344,25,-0.32477543262627745,30.551020408163268,0.7115396669130049,96260.29090909092,3474.666666666666,772.4393939393941,749.9545454545455,1424.666666666667,527.6060606060606,487.672131147541,11
115,115,115,AUI-10311,101,"5160 Vineland Avenue, Los Angeles, CA",34.1641232,-118.3696155,5.510189462338861,59,0.9195241910303124,26.87692307692308,0.7226568690034341,100236.28070175438,3624.7424242424236,654.4545454545455,820.0454545454545,1578.7121212121212,571.530303030303,619.6060606060606,101
116,116,116,AUI-10299,20,"11410 Burbank Blvd, Los Angeles, CA",34.17184829999999,-118.3797377,1.7777486279813923,48,0.4963278712446354,27.953846153846154,0.721509828886198,101510.27118644069,3645.0454545454545,701.9242424242424,832.3333333333335,1560.3636363636365,550.4242424242424,573.9848484848485,20
117,117,117,AUI-10320,28,"21365 Erwin St, Los Angeles, CA",34.182931,-118.59696,1.2366033639533691,58,-0.7584214057047052,34.771929824561404,0.9072133202143571,104628.0,4417.098360655737,938.672131147541,794.688524590164,1890.1475409836066,793.5901639344263,557.1475409836065,28
118,118,118,AUI-10325,12,"8201 Tampa Avenue, Los Angeles, CA",34.219355,-118.553673,3.5554440967467964,19,-0.7387484599131133,33.30645161290323,0.8849477385680494,93580.93548387096,4088.560606060606,819.3030303030303,882.1969696969697,1715.8939393939395,671.1666666666666,652.1363636363636,12
119,119,119,AUI-10306,50,"6007 Variel Ave, Los Angeles, CA",34.179943200000004,-118.5933178,1.4508306914975797,38,-0.7561964330228425,34.36666666666667,0.8949199683269368,109774.85,4583.106060606061,996.5,849.1818181818181,1955.0151515151513,782.4090909090909,573.030303030303,50
120,120,120,AUI-10356,30,"7647 Canoga Avenue, Los Angeles, CA",34.209773,-118.5984299,1.1499631794669778,28,-0.953082112823768,34.24074074074074,0.9898246594619344,103370.68518518518,4545.37037037037,898.2407407407408,871.8888888888888,1936.203703703704,839.0370370370372,582.8333333333334,30
121,121,121,AUI-10338,15,"3845 Selig Pl, Los Angeles, CA",34.0685547,-118.1989767,1.5081887543315076,31,-0.1295390110500375,30.863636363636363,0.4802304899612634,63039.59090909091,3741.803030303031,719.4848484848485,1037.939393939394,1457.469696969697,526.9090909090909,373.3636363636364,15
122,122,122,AUI-10348,35,"10215 Palms Blvd, Los Angeles, CA",34.0272776,-118.4069342,1.3293802709739977,40,-0.058436634296293,28.731343283582092,0.4965336308621538,103901.07692307694,4587.611940298509,697.820895522388,1346.2388059701493,1856.6567164179105,686.8955223880598,632.3030303030303,35
123,123,123,AUI-10342,3,"9418 National Blvd, Los Angeles, CA",34.0310983,-118.396575,1.7788720344884263,54,-0.01954288494942769,28.09090909090909,0.5233633069660565,100953.140625,4462.242424242424,807.0454545454545,1095.5454545454545,1871.4545454545453,688.1969696969697,630.2121212121212,3
124,124,124,AUI-10297,18,"13308 Paxton St, Los Angeles, CA",34.276106,-118.422684,2.773440640402144,25,-0.2571750958609021,35.75806451612903,1.2008120886095308,69691.7258064516,3222.681818181818,666.0151515151515,743.030303030303,1323.2727272727273,490.3636363636364,446.3636363636364,18
125,125,125,AUI-10303,46,"1499 Gordon St, Los Angeles, CA",34.097803000000006,-118.320168,1.5414552708562692,87,0.8740857127933611,27.75,0.4546976168667891,85576.7627118644,4154.784615384616,755.9230769230769,1116.4615384615388,1706.215384615385,576.1846153846154,536.5151515151515,46
126,126,126,AUI-10305,23,"3211 Beverly Blvd, Los Angeles, CA",34.072617,-118.283315,2.2772356074925058,49,1.3970527282049263,29.63636363636364,0.3702969027038982,59327.78333333332,3644.303030303031,728.9393939393941,1067.378787878788,1431.6515151515152,416.33333333333326,412.46969696969705,23
127,127,127,AUI-10300,58,"3215 Beverly Blvd, Los Angeles, CA",34.072713,-118.283534,2.2817799356524344,49,1.411940487857478,29.5,0.3628933891989462,59147.26666666668,3668.7424242424236,739.530303030303,1078.9545454545455,1434.0757575757575,416.1818181818182,412.46969696969705,58
128,128,128,AUI-10301,5,"256 S Lafayette Park Pl, Los Angeles, CA",34.0675494,-118.2796614,1.5336287790329042,58,1.4857074762055755,28.62121212121212,0.39639694044689605,56942.20338983051,3680.5454545454545,765.1363636363636,1077.7878787878788,1433.030303030303,404.59090909090907,370.6515151515151,5
129,129,129,AUI-10327,2,"948 E Vernon Ave, Los Angeles, CA",34.0037883,-118.2591613,1.7214760234791568,33,0.7341883515109843,33.72727272727273,0.4951481742178721,44045.757575757576,4130.69696969697,1029.8636363636363,1180.6969696969695,1502.9545454545455,417.1818181818182,203.22727272727272,2
130,130,130,AUI-10332,97,"923 E 3rd St, Los Angeles, CA",34.0463078,-118.2341624,1.5012874245738157,89,0.366441623730279,32.333333333333336,0.5226935629554625,55244.07575757576,4013.363636363637,927.6363636363636,1097.090909090909,1515.333333333333,473.3030303030303,253.8636363636364,97
131,131,131,AUI-10350,65,"9850 Exposition Blvd, Los Angeles, CA",34.0288099,-118.4027129,1.5340442397843472,62,-0.1360360403949809,28.33333333333333,0.5098862511824075,104777.25,4685.742424242424,760.1515151515152,1289.5757575757575,1940.9848484848487,695.030303030303,631.0454545454545,65
132,132,132,AUI-10346,5,"1757 S Robertson Blvd, Los Angeles, CA",34.04769829999999,-118.3860416,2.9675952586119436,36,0.09710476129324946,29.723076923076924,0.531972499639576,100428.13114754099,4253.369230769231,735.6923076923077,1062.1692307692308,1721.2923076923078,734.2153846153847,645.5151515151515,5
133,133,133,AUI-10360,12,"2411 N Thomas Street, Los Angeles, CA",34.0740651,-118.2053002,1.7662221412998922,42,0.001912742926848879,30.25757575757576,0.4425573555139595,67550.15151515152,4016.318181818182,782.5606060606059,1052.2424242424242,1588.2575757575758,593.2575757575758,358.4242424242424,12
134,134,134,AUI-10334,26,"176 S Virgil Ave, Los Angeles, CA",34.0712476,-118.28635,1.510327191473094,59,1.2649805365557183,29.446153846153845,0.3490581343940611,57898.32203389831,3621.0615384615385,710.4769230769231,1049.5384615384612,1429.5692307692307,431.47692307692313,417.6969696969697,26
135,135,135,AUI-10304,16,"3619 Regal Pl, Los Angeles, CA",34.13395,-118.3632699,1.3703718009288741,53,1.0899113875194713,24.84375,0.5586155271860639,95356.18181818182,3123.575757575757,572.9090909090909,704.2727272727273,1309.560606060606,536.8333333333334,645.2272727272727,16
136,136,136,AUI-10370,14,"18744 Parthenia St, Los Angeles, CA",34.2278025,-118.5420773,3.74952623137464,33,-0.4617414534476764,33.6875,0.8423261367865749,89767.28125,3942.303030303031,867.3181818181819,836.969696969697,1612.560606060606,625.4545454545455,622.8181818181819,14
137,137,137,AUI-10343,27,"21021 Devonshire St, Los Angeles, CA",34.2574949,-118.5916991,1.3708343765867346,33,-0.5869564413883935,32.41818181818182,0.9053054521577064,90804.65454545453,3842.309090909091,757.3818181818183,980.8,1578.7454545454543,525.3818181818182,553.5090909090909,27
138,138,138,AUI-10368,10,"6945 Sepulveda Blvd, Los Angeles, CA",33.9742777,-118.394348,12.808157978210824,33,0.07374501715995968,31.137254901960784,0.4706442771768546,76823.5294117647,3148.5303030303025,621.7121212121212,806.6212121212121,1281.3636363636365,438.83333333333326,488.0545454545455,10
139,139,139,AUI-10354,16,"838 S Barrington Ave, Los Angeles, CA",34.0544555,-118.466163,1.2441002757808701,63,-0.8292493195662864,26.79310344827586,0.615045173201106,153149.7931034483,3256.0303030303025,648.969696969697,619.560606060606,1312.121212121212,675.3787878787879,965.9107142857144,16
140,140,140,AUI-10375,62,"4294 Coldwater Canyon Ave, Los Angeles, CA",34.1479032,-118.4135263,1.4026915366457606,43,-0.6144077736990461,29.46969696969697,0.7545584556947909,117669.98484848485,3896.106060606061,760.2727272727273,901.9090909090908,1599.8787878787882,634.0454545454545,653.8787878787879,62
141,141,141,AUI-10380,57,"4319 Whitsett Ave, Los Angeles, CA",34.14920499999999,-118.4054894,1.545023991576403,55,-0.22893381772170385,28.88888888888889,0.7317074955947059,111167.8524590164,3721.9384615384615,705.0923076923077,880.1538461538463,1532.8769230769228,603.8153846153846,656.3636363636364,57
142,142,142,AUI-10373,4,"15450 Plummer St, Los Angeles, CA",34.2423921,-118.4691955,1.688835577305606,27,-0.3186075748372973,32.34375,1.0233957690601203,73007.640625,4155.969696969697,957.9090909090908,1072.5151515151517,1629.9545454545455,495.59090909090907,462.3787878787878,4
143,143,143,AUI-10349,4,"11175 Glenoaks Blvd, Los Angeles, CA",34.273071400000006,-118.4114497,1.4743975048758058,28,-0.1808244489457655,34.524590163934434,1.1589232357665362,67120.03278688525,2959.8636363636365,638.7272727272727,714.2121212121212,1198.0151515151515,408.9090909090909,425.0757575757576,4
144,144,145,AUI-10355,17,"8932 Woodman Ave, Los Angeles, CA",34.232175700000006,-118.4378409,3.3742788626113764,28,-0.17007687912425795,29.94117647058824,0.5436185747515704,90087.64705882351,3750.651515151515,745.030303030303,809.1818181818181,1648.030303030303,548.4090909090909,627.9791666666666,7
145,145,146,AUI-10351,46,"17415 Vanowen St, Los Angeles, CA",34.19388989999999,-118.5124217,1.9615340610973317,26,-0.6776044382862325,31.48333333333333,0.9515403919714877,77588.21666666666,3716.060606060606,787.5454545454545,882.3787878787879,1539.030303030303,507.1060606060606,419.83333333333326,17
146,146,147,AUI-10341,8,"4349 E Valley Blvd, Los Angeles, CA",34.063514,-118.19118,1.7611487837384658,26,-0.4829333744847498,33.28787878787879,0.7622641607554036,96488.62121212123,4342.924242424242,881.3484848484848,1008.5,1765.1363636363635,687.9393939393941,530.4328358208954,46
147,147,148,AUI-10337,29,"1751 Westwood Blvd, Los Angeles, CA",34.051089399999995,-118.4385126,1.8992501948575056,79,-0.07925553729688713,30.46969696969697,0.4752225334973608,59600.42424242424,3719.515151515152,704.4848484848485,962.7121212121212,1504.7575757575758,547.560606060606,372.6060606060606,8
148,148,149,AUI-10378,95,"6959 Esplanade St, Los Angeles, CA",33.958586700000005,-118.4492361,3.7002741430072765,41,-0.5715208238969953,27.96969696969697,0.5213022137284826,137637.95454545456,3780.318181818182,607.8636363636364,845.1969696969697,1603.6363636363635,723.6212121212121,807.469696969697,29
149,149,150,AUI-10366,7,"1248 Westwood Blvd, Los Angeles, CA",34.05788870000001,-118.4431004,1.9455173522025504,93,-0.22476074834024284,28.13333333333333,0.3662830173998427,87162.43333333332,2362.423728813559,426.72881355932196,575.0,1000.0508474576272,360.64406779661016,669.3513513513514,95
150,150,151,AUI-10336,80,"4839 Laurel Canyon Blvd, Los Angeles, CA",34.15887379999999,-118.3968676,1.3181794233045443,36,-0.7241208300454608,27.363636363636363,0.5423839055600159,145347.18181818182,3637.712121212121,604.3030303030303,840.1666666666665,1516.3787878787882,676.8636363636364,842.2575757575756,7
151,151,152,AUI-10376,2,"7428 S Sepulveda Blvd, Los Angeles, CA",33.9731993,-118.3948075,1.4317269553925762,28,0.17953015802930428,28.5,0.7095872081276969,105456.2,3859.230769230769,760.4615384615386,816.8,1659.3538461538462,622.6153846153846,595.1212121212121,80
152,152,153,AUI-10382,21,"10654 W Magnolia Blvd, Los Angeles, CA",34.1648054,-118.36349640000002,1.2802249677556798,50,0.18853053849509724,31.12244897959184,0.4498067468284579,75021.4693877551,2967.818181818182,567.2272727272727,791.4545454545455,1194.7424242424242,414.3939393939394,486.03636363636366,2
153,153,154,AUI-10364,5,"6040 Jefferson Blvd, Los Angeles, CA",34.02042369999999,-118.380283,2.132059042399713,37,0.6693625793439975,27.04545454545455,0.7303822265237149,99925.66101694916,3835.0757575757575,688.6969696969697,867.8787878787879,1659.9545454545455,618.5454545454545,611.8787878787879,21
154,154,155,AUI-10389,15,"5263 Packard, Los Angeles, CA",34.0507581,-118.3511493,2.295242012493077,34,-0.11730687544276915,28.66666666666667,0.5048162463728401,85256.31818181818,4530.590909090909,827.2575757575756,1184.2575757575758,1810.833333333333,708.2424242424244,560.3484848484849,5
155,155,156,AUI-10388,8,"9818 Reseda Blvd, Los Angeles, CA",34.249297,-118.535973,2.1556143420500424,31,0.16080947280638425,30.272727272727273,0.4736291263735044,84036.81818181818,4498.954545454545,853.7878787878788,1135.060606060606,1787.6969696969695,722.4090909090909,509.0757575757576,15
156,156,157,AUI-10363,4,"8800 S Hoover St, Los Angeles, CA",33.9572904,-118.2863728,2.499488649283731,34,-0.5744269299426067,32.96666666666667,0.9084278176090336,82005.23333333334,3762.560606060606,836.3787878787879,835.469696969697,1556.6212121212118,534.0909090909091,561.3181818181819,8
157,157,158,AUI-10390,29,"9889 Beachy Ave, Los Angeles, CA",34.251165,-118.4415257,1.561417413973934,18,0.678133294094871,31.439393939393934,0.6632452366268968,50172.757575757576,4708.787878787879,1201.8636363636365,1256.1818181818182,1777.6969696969695,473.04545454545456,162.93939393939394,4
158,158,159,AUI-10385,4,"10645 Glenoaks Blvd, Los Angeles, CA",34.262751,-118.40008,2.162016969912512,20,-0.43885132802727655,33.45,0.9308698711099052,67560.16666666669,3748.590909090909,844.7121212121212,910.6969696969696,1466.3787878787882,526.8030303030304,482.6060606060606,29
159,159,160,AUI-10377,14,"2044 Reservoir St, Los Angeles, CA",34.07873,-118.262088,3.067335114979306,53,-0.16131192337078995,33.69230769230769,1.1233082836632473,68194.75384615385,3742.712121212121,807.1818181818181,913.3636363636364,1515.833333333333,506.33333333333326,391.06060606060606,4
160,160,161,AUI-10352,12,"7178 Tujunga Ave, Los Angeles, CA",34.200786,-118.37893400000002,1.8339325626229528,25,1.4823989192339482,27.861538461538462,0.4614855085993543,57158.62068965517,3725.9384615384615,742.3846153846154,1156.3846153846155,1383.8769230769228,443.29230769230765,335.72727272727275,14
161,161,162,AUI-10383,81,"11169 Weddington St, Los Angeles, CA",34.1670008,-118.3748155,1.3856321117237596,56,-0.2992284790347214,30.566666666666666,0.7249119900475542,83664.2,4384.552238805971,847.9104477611942,1092.955223880597,1863.7761194029847,579.9104477611942,416.54545454545456,12
162,162,163,AUI-10367,4,"5441 E Valley Blvd, Los Angeles, CA",34.074090000000005,-118.164775,1.3671740842319982,24,0.5590457570515913,27.49230769230769,0.7032423236912265,97850.44067796614,3586.090909090909,686.7878787878788,810.3181818181819,1539.3939393939395,549.5909090909091,612.0151515151515,81
163,163,164,AUI-10365,4,"8935 Mason Ave, Los Angeles, CA",34.23246719999999,-118.5798093,1.8124806268043068,26,-0.12343831146574635,30.17460317460317,0.7059814238430682,72051.41269841269,4385.287878787879,878.3181818181819,1026.0757575757575,1743.8030303030305,737.0909090909091,413.0,4
164,164,165,AUI-10379,48,"10949 Huston St, Los Angeles, CA",34.15992720000001,-118.3697512,5.439980208478613,63,-0.8705362280999179,33.83606557377049,0.9234280635443972,102798.03278688523,4133.704918032787,871.0491803278688,766.7540983606558,1800.622950819672,695.2786885245903,647.8666666666667,4
165,166,168,AUI-10357,3,"10634 Valparaiso St, Los Angeles, CA",34.0296115,-118.4149102,1.3806502914858363,36,0.7953263408414502,27.353846153846153,0.6978751495840796,101063.43103448275,3638.151515151515,644.0757575757576,861.1666666666665,1568.333333333333,564.5757575757576,601.7878787878788,48
166,167,169,AUI-10340,30,"4240 Fulton Ave, Los Angeles, CA",34.1478861,-118.4222236,1.3707003709133267,42,-0.12210188005668288,33.796875,1.1219390137342242,69478.1875,3677.121212121212,771.2878787878788,889.3939393939394,1504.3787878787882,512.060606060606,461.53030303030295,6
167,168,170,AUI-10344,12,"4236 Longridge Ave, Los Angeles, CA",34.1474861,-118.42091440000002,1.692765492495248,44,0.08759448695722136,30.592592592592588,0.5699260744002613,84660.11111111111,4354.424242424242,919.3484848484848,983.6666666666665,1843.6818181818185,607.7272727272727,456.0377358490566,15
168,169,171,AUI-10384,20,"7123 Tampa Ave, Los Angeles, CA",34.1998776,-118.5537878,4.095680486265488,24,-0.366698487003724,28.51515151515152,0.5291287656546952,113726.30303030302,4662.621212121212,739.8333333333335,1201.409090909091,1932.939393939394,788.4393939393941,700.4545454545455,3
169,170,172,AUI-10358,15,"13214 Moorpark St, Los Angeles, CA",34.1500812,-118.4208748,1.6479050240339042,42,-0.6917647858619094,29.578125,0.7822948051658967,124813.28125,3598.575757575757,709.5757575757576,753.6060606060606,1510.590909090909,624.8030303030303,698.4393939393941,30
170,171,173,AUI-10361,14,"11048 Huston St, Los Angeles, CA",34.1601042,-118.3711679,1.1563953709528283,63,-0.6910644064064009,29.578125,0.7790247343144021,124158.109375,3641.651515151515,719.9848484848485,778.7878787878788,1512.8181818181818,630.060606060606,691.3939393939394,12
171,172,174,AUI-10362,8,"998 S Hobart Blvd, Los Angeles, CA",34.05281000000001,-118.30517,1.8029744876164198,94,-0.8560411073761427,33.29032258064516,1.0118658075386278,110455.08064516127,3873.9242424242425,794.8484848484848,766.1060606060606,1617.9848484848487,694.9848484848485,609.1044776119402,20
172,173,175,AUI-10359,2,"10919 S Figueroa St, Los Angeles, CA",33.9368695,-118.282841,1.3402904344247737,26,-0.6792623757480848,29.723076923076924,0.7967832299320124,121508.0923076923,3962.5454545454545,775.5909090909091,890.3787878787879,1646.0151515151513,650.560606060606,683.7878787878788,15
173,174,176,AUI-10261,136,"729 N North Spring St, Los Angeles, CA",34.06047,-118.237689,1.5447096912550544,103,0.8227379105068936,27.49230769230769,0.7159797515474893,100060.13793103448,3571.1363636363635,656.1818181818181,800.4393939393941,1544.909090909091,569.6060606060606,606.969696969697,14
